,bed1_averageRent,bed1_minRent,bed1_maxRent,bed1_totalRentals,bed2_averageRent,bed2_minRent,bed2_maxRent,bed2_totalRentals,bed3_averageRent,bed3_minRent,bed3_maxRent,bed3_totalRentals,bed4_averageRent,bed4_minRent,bed4_maxRent,bed4_totalRentals,bed5_averageRent,bed5_minRent,bed5_maxRent,bed5_totalRentals,bed0_averageRent,bed0_minRent,bed0_maxRent,bed0_totalRentals
93420,1885.71,1000.0,2500.0,7.0,2135.0,1500.0,2500.0,5.0,3624.25,3150.0,3999.0,8.0,3766.67,3300.0,4200.0,3.0,8000.0,8000.0,8000.0,1.0,1000.0,1000.0,1000.0,1.0
93422,1683.33,1200.0,2350.0,9.0,1930.62,1500.0,2500.0,21.0,2880.94,1995.0,4000.0,16.0,3633.33,3000.0,4000.0,3.0,,,,,1547.25,700.0,2739.0,4.0
93424,,,,,5192.14,2995.0,9000.0,7.0,3337.5,3000.0,3675.0,2.0,6500.0,6500.0,6500.0,1.0,,,,,,,,
93428,2100.0,2100.0,2100.0,1.0,2500.0,2300.0,2700.0,2.0,3350.0,2900.0,3800.0,2.0,,,,,,,,,,,,
93430,2225.0,1950.0,2500.0,2.0,3400.0,3200.0,3600.0,2.0,3675.0,2950.0,4000.0,4.0,,,,,,,,,,,,
93432,,,,,,,,,,,,,2200.0,2200.0,2200.0,1.0,,,,,,,,
93433,1706.25,1475.0,1800.0,4.0,2343.46,1750.0,2950.0,13.0,2916.67,2300.0,3500.0,9.0,3100.0,3100.0,3100.0,1.0,,,,,1547.5,1195.0,1900.0,2.0
93435,,,,,,,,,,,,,15000.0,15000.0,15000.0,1.0,,,,,,,,
93442,2225.0,2150.0,2300.0,2.0,2683.0,1650.0,5595.0,15.0,3631.25,2000.0,4500.0,12.0,,,,,,,,,1850.0,1850.0,1850.0,1.0
93444,1665.0,1595.0,1800.0,3.0,2244.0,1775.0,3100.0,5.0,2929.17,2300.0,3500.0,6.0,4395.0,4395.0,4395.0,1.0,,,,,,,,
93445,1925.0,1925.0,1925.0,1.0,2512.5,2225.0,2800.0,2.0,3497.5,2395.0,4395.0,4.0,,,,,,,,,,,,
93446,1857.5,1050.0,2500.0,6.0,2221.63,1500.0,2890.0,19.0,2923.33,2000.0,4300.0,21.0,3292.86,3000.0,3800.0,7.0,2850.0,2850.0,2850.0,1.0,1715.0,1150.0,2595.0,6.0
93449,2283.33,2250.0,2300.0,3.0,3336.36,2000.0,6500.0,11.0,4500.0,3650.0,6000.0,8.0,3800.0,3800.0,3800.0,1.0,4750.0,4750.0,4750.0,1.0,1711.25,895.0,2900.0,4.0
93451,1500.0,1500.0,1500.0,2.0,1875.0,1550.0,2200.0,2.0,2800.0,2600.0,3000.0,3.0,,,,,,,,,,,,
93452,,,,,1950.0,1950.0,1950.0,1.0,,,,,,,,,,,,,,,,
93453,,,,,,,,,,,,,2900.0,2900.0,2900.0,1.0,,,,,,,,
93461,,,,,,,,,,,,,3500.0,3500.0,3500.0,1.0,,,,,,,,
93465,1785.0,1785.0,1785.0,1.0,2300.0,2300.0,2300.0,1.0,3365.63,2450.0,5000.0,8.0,,,,,,,,,1250.0,1250.0,1250.0,1.0
95916,,,,,,,,,1475.0,1475.0,1475.0,1.0,,,,,,,,,,,,
95917,,,,,,,,,1800.0,1800.0,1800.0,1.0,1875.0,1750.0,2000.0,2.0,2000.0,2000.0,2000.0,2.0,,,,
95926,1048.1,450.0,1550.0,21.0,1301.67,790.0,1950.0,63.0,1852.75,450.0,2550.0,67.0,1972.32,1300.0,3300.0,47.0,2549.75,2250.0,2999.0,4.0,1127.76,630.0,2425.0,21.0
95928,928.58,495.0,1400.0,40.0,1439.64,510.0,2150.0,55.0,1930.69,815.0,3750.0,72.0,1948.19,520.0,3195.0,47.0,3323.46,2000.0,4925.0,13.0,1091.79,550.0,2915.0,14.0
95930,,,,,,,,,1500.0,1500.0,1500.0,1.0,,,,,,,,,,,,
95938,850.0,850.0,850.0,1.0,1900.0,1900.0,1900.0,1.0,2050.0,1850.0,2200.0,3.0,2800.0,2800.0,2800.0,1.0,,,,,,,,
95942,,,,,,,,,1650.0,1650.0,1650.0,1.0,,,,,,,,,,,,
95948,1000.0,1000.0,1000.0,1.0,1504.17,1350.0,1775.0,6.0,2103.75,1975.0,2450.0,4.0,2000.0,2000.0,2000.0,1.0,,,,,,,,
95954,,,,,1080.0,800.0,1425.0,4.0,2187.5,1875.0,2500.0,2.0,2000.0,2000.0,2000.0,1.0,,,,,,,,
95965,898.57,750.0,1050.0,14.0,1194.68,850.0,1675.0,41.0,1608.33,1300.0,1850.0,9.0,2435.0,1875.0,2995.0,2.0,,,,,1000.0,1000.0,1000.0,1.0
95966,932.31,550.0,1500.0,13.0,1436.15,900.0,3000.0,26.0,1845.16,1200.0,4800.0,31.0,2191.67,1600.0,3500.0,6.0,1800.0,1800.0,1800.0,1.0,2400.44,475.0,8577.0,9.0
95968,,,,,,,,,1400.0,1300.0,1500.0,2.0,,,,,,,,,,,,
95969,1075.63,875.0,1500.0,8.0,1559.5,1050.0,2200.0,10.0,2681.19,1625.0,6000.0,16.0,,,,,,,,,,,,
95973,1016.0,775.0,1340.0,10.0,1453.92,875.0,2100.0,39.0,2103.94,1185.0,2895.0,66.0,2596.88,1895.0,3350.0,8.0,2901.79,2750.0,3150.0,14.0,1429.8,1050.0,1800.0,5.0
95974,,,,,,,,,1900.0,1900.0,1900.0,1.0,,,,,,,,,,,,
95417,,,,,,,,,,,,,,,,,,,,,500.0,500.0,500.0,1.0
95437,1616.67,1550.0,1650.0,3.0,1883.33,1700.0,2000.0,3.0,2197.5,1695.0,2700.0,2.0,,,,,,,,,,,,
95449,,,,,1100.0,1100.0,1100.0,1.0,1500.0,1500.0,1500.0,1.0,,,,,,,,,,,,
95459,,,,,,,,,,,,,,,,,,,,,2365.0,2365.0,2365.0,1.0
95460,,,,,,,,,7300.0,7300.0,7300.0,2.0,,,,,,,,,,,,
95466,,,,,,,,,,,,,,,,,3000.0,3000.0,3000.0,1.0,,,,
95468,,,,,1700.0,1700.0,1700.0,1.0,,,,,,,,,,,,,,,,
95469,1275.0,1275.0,1275.0,1.0,2237.5,1725.0,2750.0,2.0,2200.0,2200.0,2200.0,1.0,,,,,,,,,,,,
95470,1085.0,995.0,1175.0,2.0,1532.5,1415.0,1650.0,2.0,1750.0,1750.0,1750.0,1.0,,,,,,,,,,,,
95481,,,,,1475.0,1475.0,1475.0,1.0,,,,,,,,,,,,,,,,
95482,1302.5,1150.0,1465.0,4.0,1610.22,1200.0,2000.0,23.0,2047.5,1600.0,2600.0,14.0,2337.5,1950.0,2600.0,4.0,,,,,981.88,699.0,2000.0,8.0
95490,,,,,1400.0,1400.0,1400.0,1.0,2275.0,1750.0,2800.0,2.0,,,,,,,,,,,,
95585,,,,,,,,,,,,,2400.0,2400.0,2400.0,2.0,,,,,,,,
95307,1025.0,825.0,1225.0,2.0,1860.0,1495.0,2495.0,4.0,2120.0,1795.0,2600.0,9.0,2495.0,2390.0,2600.0,2.0,,,,,1633.33,1275.0,2025.0,3.0
95313,,,,,,,,,1695.0,1695.0,1695.0,1.0,,,,,,,,,,,,
95316,1300.0,1300.0,1300.0,1.0,1500.0,1500.0,1500.0,1.0,2300.0,2300.0,2300.0,1.0,3200.0,3200.0,3200.0,1.0,,,,,,,,
95323,,,,,,,,,,,,,3599.5,2200.0,4999.0,2.0,,,,,,,,
95326,,,,,2023.33,925.0,3150.0,3.0,2375.0,2250.0,2500.0,2.0,1995.0,1995.0,1995.0,1.0,,,,,,,,
95328,1150.0,1100.0,1200.0,2.0,,,,,,,,,2450.0,2450.0,2450.0,1.0,,,,,,,,
95350,1234.14,800.0,1730.0,14.0,1640.27,1200.0,2400.0,41.0,2110.56,1400.0,2800.0,39.0,2308.6,2199.0,2595.0,5.0,,,,,1292.57,750.0,1895.0,7.0
95351,1356.25,1100.0,1600.0,8.0,1454.89,1295.0,1810.0,9.0,2003.08,1580.0,2500.0,13.0,2466.67,2100.0,2700.0,3.0,,,,,1050.0,1000.0,1100.0,2.0
95354,1296.15,1095.0,1550.0,13.0,1607.35,1009.0,2200.0,23.0,1931.67,1300.0,2450.0,9.0,1995.0,1995.0,1995.0,1.0,3895.0,3895.0,3895.0,1.0,1112.0,900.0,1249.0,4.0
95355,1403.43,1050.0,1795.0,7.0,1698.43,1100.0,2395.0,21.0,2148.58,1250.0,2795.0,45.0,2438.41,1300.0,2875.0,17.0,3548.33,2450.0,5500.0,3.0,1580.43,1200.0,2026.0,7.0
95356,1480.0,1275.0,1820.0,9.0,1848.16,1395.0,2395.0,19.0,2151.15,1550.0,2895.0,26.0,2652.64,2200.0,3050.0,11.0,3072.5,2950.0,3195.0,2.0,1493.0,1375.0,1559.0,3.0
95357,1080.0,950.0,1210.0,2.0,1600.0,1600.0,1600.0,1.0,2298.33,2150.0,2450.0,3.0,2646.25,2500.0,2695.0,4.0,,,,,,,,
95358,1000.0,1000.0,1000.0,1.0,1375.0,1375.0,1375.0,1.0,2250.0,1935.0,2395.0,4.0,2650.0,2500.0,2800.0,2.0,,,,,,,,
95360,906.25,850.0,1000.0,4.0,,,,,2093.33,1795.0,2500.0,9.0,2350.0,2200.0,2500.0,2.0,,,,,850.0,850.0,850.0,1.0
95361,937.5,650.0,1250.0,4.0,1426.44,1100.0,1700.0,9.0,2292.27,1400.0,2950.0,11.0,2381.67,2300.0,2450.0,3.0,,,,,,,,
95363,1261.25,1150.0,1350.0,4.0,1731.25,1400.0,1900.0,4.0,2385.0,2175.0,2995.0,15.0,2546.67,2395.0,2850.0,15.0,2733.57,2395.0,2950.0,7.0,,,,
95367,1000.0,1000.0,1000.0,1.0,1683.33,1600.0,1800.0,3.0,2153.44,1650.0,2650.0,16.0,2533.75,2495.0,2595.0,4.0,2999.0,2999.0,2999.0,1.0,,,,
95368,,,,,,,,,2325.71,1995.0,2595.0,7.0,2760.0,2550.0,3000.0,4.0,,,,,,,,
95380,1175.63,870.0,1995.0,8.0,1508.95,890.0,1850.0,20.0,2226.36,1300.0,3879.0,14.0,2450.0,2450.0,2450.0,1.0,,,,,1291.67,1195.0,1380.0,3.0
95382,1420.0,1325.0,1485.0,3.0,1812.5,1250.0,2295.0,12.0,2172.73,1500.0,2900.0,33.0,2646.11,1350.0,4700.0,9.0,3350.0,3350.0,3350.0,1.0,1595.0,820.0,1950.0,5.0
95386,,,,,1615.0,1325.0,2300.0,5.0,2072.5,1900.0,2400.0,4.0,2400.0,2300.0,2500.0,2.0,2850.0,2750.0,2950.0,2.0,,,,
95659,,,,,,,,,3500.0,3500.0,3500.0,1.0,,,,,,,,,,,,
95668,,,,,,,,,2500.0,2500.0,2500.0,1.0,,,,,,,,,,,,
95953,,,,,1025.0,1025.0,1025.0,1.0,1975.0,1600.0,2350.0,2.0,,,,,2400.0,2400.0,2400.0,1.0,,,,
95982,,,,,,,,,2300.0,2300.0,2300.0,1.0,,,,,,,,,,,,
95991,1053.57,625.0,1500.0,21.0,1384.87,950.0,2200.0,46.0,1992.26,1000.0,2400.0,31.0,2452.5,1950.0,2700.0,8.0,,,,,1128.13,750.0,1450.0,8.0
95993,1250.0,1250.0,1250.0,1.0,1156.25,900.0,1600.0,4.0,2077.29,1200.0,2700.0,28.0,2434.0,2100.0,3000.0,12.0,3000.0,2300.0,3700.0,6.0,1200.0,1200.0,1200.0,1.0
93620,,,,,1200.0,1100.0,1300.0,2.0,1550.0,1550.0,1550.0,1.0,1900.0,1900.0,1900.0,1.0,,,,,,,,
93635,1220.45,850.0,1650.0,11.0,1518.75,1150.0,2095.0,28.0,2067.43,1500.0,2800.0,37.0,2405.39,1800.0,3095.0,38.0,2667.27,1800.0,3295.0,11.0,1029.17,875.0,1100.0,6.0
95301,944.0,850.0,1125.0,5.0,1135.0,550.0,1750.0,5.0,1863.35,1288.0,2150.0,20.0,1798.75,1200.0,2100.0,4.0,,,,,900.0,900.0,900.0,1.0
95303,,,,,,,,,,,,,2250.0,2250.0,2250.0,1.0,,,,,,,,
95315,1125.0,1125.0,1125.0,1.0,1675.0,1500.0,1850.0,2.0,1912.5,1675.0,2150.0,2.0,2595.0,2595.0,2595.0,1.0,,,,,,,,
95322,812.5,675.0,950.0,2.0,1383.33,1200.0,1650.0,3.0,1907.5,1600.0,2200.0,6.0,2050.0,1800.0,2300.0,2.0,,,,,,,,
95324,,,,,,,,,2495.0,2495.0,2495.0,1.0,,,,,,,,,,,,
95333,,,,,1500.0,1500.0,1500.0,1.0,,,,,,,,,,,,,,,,
95334,1195.0,1195.0,1195.0,1.0,,,,,1760.0,1650.0,1800.0,5.0,2675.0,2650.0,2700.0,2.0,,,,,995.0,995.0,995.0,1.0
95340,1022.52,650.0,1668.0,27.0,1320.11,850.0,1750.0,28.0,1898.36,1050.0,2750.0,53.0,2159.58,950.0,3000.0,24.0,2362.38,1750.0,2650.0,8.0,986.67,725.0,1648.0,9.0
95348,892.5,525.0,1150.0,6.0,1292.38,600.0,1950.0,21.0,1928.21,1450.0,2799.0,76.0,2088.69,650.0,2999.0,65.0,2202.81,550.0,2750.0,16.0,1419.29,875.0,2345.0,7.0
95365,,,,,1250.0,1250.0,1250.0,1.0,,,,,,,,,,,,,,,,
95369,,,,,,,,,,,,,1500.0,1500.0,1500.0,1.0,,,,,,,,
95388,,,,,,,,,1400.0,1400.0,1400.0,1.0,2500.0,2500.0,2500.0,1.0,,,,,,,,
95605,1573.82,700.0,2239.0,11.0,2115.22,1152.0,2750.0,9.0,2305.0,1850.0,3055.0,10.0,2663.33,2495.0,2895.0,3.0,4000.0,4000.0,4000.0,1.0,1424.4,845.0,1991.0,5.0
95612,,,,,,,,,3500.0,3500.0,3500.0,1.0,,,,,,,,,,,,
95616,1577.08,1300.0,1800.0,12.0,2048.0,585.0,3200.0,26.0,2874.44,1110.0,3600.0,18.0,3966.67,3300.0,4500.0,6.0,3800.0,3800.0,3800.0,1.0,1347.78,660.0,2505.0,9.0
95618,1450.0,1400.0,1500.0,2.0,2306.67,1550.0,3170.0,9.0,2746.1,1266.0,3200.0,10.0,2902.64,935.0,4250.0,11.0,3375.0,2900.0,3850.0,2.0,2186.6,1595.0,3195.0,10.0
95627,,,,,1575.0,1500.0,1650.0,2.0,2345.0,2345.0,2345.0,1.0,,,,,,,,,,,,
95645,,,,,,,,,,,,,,,,,2500.0,2500.0,2500.0,1.0,,,,
95691,1394.17,1195.0,1595.0,6.0,2107.25,1400.0,3200.0,20.0,2434.04,1895.0,2800.0,26.0,2721.88,2495.0,2895.0,8.0,3084.38,2695.0,3650.0,8.0,1722.43,1041.0,2092.0,7.0
95694,1350.0,1350.0,1350.0,1.0,1842.5,1700.0,1985.0,2.0,2565.0,2300.0,2750.0,5.0,4100.0,4100.0,4100.0,1.0,3000.0,3000.0,3000.0,1.0,,,,
95695,1475.0,1300.0,1650.0,4.0,1829.17,1400.0,2200.0,6.0,2390.83,2245.0,2750.0,6.0,2725.0,2500.0,2950.0,2.0,3675.0,3400.0,3950.0,2.0,1631.67,1050.0,2500.0,3.0
95776,800.0,800.0,800.0,1.0,2345.0,2250.0,2440.0,2.0,2493.44,2095.0,3150.0,16.0,2938.13,2695.0,3400.0,8.0,3265.0,2900.0,3600.0,3.0,1327.5,810.0,1845.0,2.0
